2025-07-30 18:07:13,010 - cybersecurity_simulation - INFO - demo.py:29 - main - Starting cybersecurity simulation demo
2025-07-30 18:07:15,066 - cybersecurity_simulation - INFO - demo.py:174 - main - Demo completed successfully
2025-07-30 18:07:51,612 - cybersecurity_simulation - INFO - main.py:24 - main - Starting Digital Twin Cybersecurity Simulation
2025-07-30 18:07:51,617 - cybersecurity_simulation - INFO - main.py:29 - main - Configuration loaded successfully
2025-07-30 18:07:51,687 - cybersecurity_simulation - INFO - main.py:33 - main - Simulation engine initialized
2025-07-30 18:07:51,712 - cybersecurity_simulation - INFO - main.py:37 - main - Dashboard started
2025-07-30 18:07:51,732 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: encryption_disabled, Severity: high, System: ECG-6652, Description: Encryption is not enabled
2025-07-30 18:08:24,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Hub-2708, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Hub-2708, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_encryption, Severity: high, System: Hub-2708, Description: Weak encryption algorithm detected
2025-07-30 18:08:24,204 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: X-Ray-3411, Description: Firewall is not enabled
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-3411, Description: Unencrypted FTP connection
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-3411, Description: Unencrypted HTTP connection
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-3411, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: X-Ray-3411, Description: Outdated firmware: FW-1.6
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: X-Ray-3411, Description: Outdated firmware version detected
2025-07-30 18:08:24,209 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-3411, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,214 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-3411, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,214 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: PatientCare-4240, Description: Firewall is not enabled
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientCare-4240, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientCare-4240, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6053, Description: Unencrypted SSH connection
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6053, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Firewall-6053, Description: Outdated firmware: FW-1.8
2025-07-30 18:08:24,219 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Firewall-6053, Description: Outdated firmware version detected
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Firewall-6053, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Firewall-6053, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Switch-2439, Description: Outdated firmware: FW-2.1
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Switch-2439, Description: Outdated firmware version detected
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Switch-2439, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,224 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Switch-2439, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_memory_usage, Severity: medium, System: MainFrame-5934, Description: Unusually high memory usage: 95.2%
2025-07-30 18:08:24,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-5934, Description: Unencrypted HTTP connection
2025-07-30 18:08:24,229 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-5934, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-5934, Description: Unencrypted TCP connection
2025-07-30 18:08:24,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: MainFrame-5934, Description: Weak or default password detected
2025-07-30 18:08:24,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MainFrame-5934, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MainFrame-5934, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,234 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ArchiveDB-6601, Description: Firewall is not enabled
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ArchiveDB-6601, Description: Unencrypted TCP connection
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ArchiveDB-6601, Description: Unencrypted SSH connection
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ArchiveDB-6601, Description: Outdated firmware: FW-2.3
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ArchiveDB-6601, Description: Outdated firmware version detected
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ArchiveDB-6601, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,239 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ArchiveDB-6601, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Gateway-7051, Description: Firewall is not enabled
2025-07-30 18:08:24,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Gateway-7051, Description: Unencrypted TCP connection
2025-07-30 18:08:24,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Gateway-7051, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,244 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Gateway-7051, Description: Outdated firmware: FW-2.3
2025-07-30 18:08:24,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Gateway-7051, Description: Outdated firmware version detected
2025-07-30 18:08:24,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Gateway-7051, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Gateway-7051, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: MRI-5750, Description: Firewall is not enabled
2025-07-30 18:08:24,249 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-5750, Description: Unencrypted FTP connection
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-5750, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-5750, Description: Unencrypted SSH connection
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-5750, Description: Unencrypted SSH connection
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-5750, Description: Outdated firmware: FW-2.0
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-5750, Description: Outdated firmware version detected
2025-07-30 18:08:24,254 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MRI-5750, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MRI-5750, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientCare-4424, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,259 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientCare-4424, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ECG-3492, Description: Firewall is not enabled
2025-07-30 18:08:24,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_cpu_usage, Severity: medium, System: ECG-3492, Description: Unusually high CPU usage: 90.8%
2025-07-30 18:08:24,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-3492, Description: Unencrypted UDP connection
2025-07-30 18:08:24,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-3492, Description: Unencrypted SSH connection
2025-07-30 18:08:24,264 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-3492, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Router-8979, Description: Firewall is not enabled
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Router-8979, Description: Unencrypted SSH connection
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Router-8979, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Router-8979, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientCare-6698, Description: Unencrypted HTTP connection
2025-07-30 18:08:24,269 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientCare-6698, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientCare-6698, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: CT-6622, Description: Firewall is not enabled
2025-07-30 18:08:24,274 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-6622, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-6622, Description: Unencrypted SSH connection
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-6622, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: CT-6622, Description: Outdated firmware: FW-2.3
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: CT-6622, Description: Outdated firmware version detected
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: CT-6622, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,279 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: CT-6622, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_cpu_usage, Severity: medium, System: X-Ray-2068, Description: Unusually high CPU usage: 93.0%
2025-07-30 18:08:24,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-2068, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-2068, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Gateway-2212, Description: Firewall is not enabled
2025-07-30 18:08:24,284 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Gateway-2212, Description: Outdated firmware: FW-2.2
2025-07-30 18:08:24,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Gateway-2212, Description: Outdated firmware version detected
2025-07-30 18:08:24,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Gateway-2212, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,289 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Gateway-2212, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Monitor-2796, Description: Unencrypted TCP connection
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Monitor-2796, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Monitor-2796, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ICU-8806, Description: Firewall is not enabled
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ICU-8806, Description: Unencrypted UDP connection
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ICU-8806, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,294 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ICU-8806, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Router-5091, Description: Unencrypted FTP connection
2025-07-30 18:08:24,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Router-5091, Description: Unencrypted HTTP connection
2025-07-30 18:08:24,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Router-5091, Description: Weak or default password detected
2025-07-30 18:08:24,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Router-5091, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,299 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Router-5091, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,304 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Gateway-8562, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,304 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Gateway-8562, Description: Unencrypted TCP connection
2025-07-30 18:08:24,304 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Gateway-8562, Description: Unencrypted UDP connection
2025-07-30 18:08:24,304 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Gateway-8562, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,309 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Gateway-8562, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,309 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_cpu_usage, Severity: medium, System: CT-7984, Description: Unusually high CPU usage: 100.0%
2025-07-30 18:08:24,309 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-7984, Description: Unencrypted FTP connection
2025-07-30 18:08:24,309 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: CT-7984, Description: Unencrypted TCP connection
2025-07-30 18:08:24,309 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: CT-7984, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: CT-7984, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ICU-1440, Description: Unencrypted FTP connection
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ICU-1440, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ICU-1440, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: MedicalDB-3349, Description: Firewall is not enabled
2025-07-30 18:08:24,314 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MedicalDB-3349, Description: Unencrypted HTTPS connection
2025-07-30 18:08:24,319 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: MedicalDB-3349, Description: Weak or default password detected
2025-07-30 18:08:24,319 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MedicalDB-3349, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,319 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MedicalDB-3349, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-7603, Description: Unencrypted UDP connection
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-7603, Description: Unencrypted UDP connection
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-7603, Description: Outdated firmware: FW-1.8
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Ultrasound-7603, Description: Weak or default password detected
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-7603, Description: Outdated firmware version detected
2025-07-30 18:08:24,324 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Ultrasound-7603, Description: Potentially dangerous open port detected
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_encryption, Severity: high, System: Ultrasound-7603, Description: Weak encryption algorithm detected
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Monitor-6543, Description: Firewall is not enabled
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Monitor-6543, Description: Outdated firmware: FW-1.6
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Monitor-6543, Description: Outdated firmware version detected
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Monitor-6543, Description: Unencrypted communication protocol detected
2025-07-30 18:08:24,329 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Monitor-6543, Description: Potentially dangerous open port detected
